sampling_code	field_code	RUV_treatment_code	date	longitude	latitude	depth	Absolute_time	Level_ID	Species	Distance	Size	Remark
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:36:01	Species	Bodianus_diana	1.935	16.49	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:35:36	Species	Bodianus_diana	0.806	14.925	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:41	Species	Zanclus_cornutus	2.352	17.492	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:49	Species	Zanclus_cornutus	2.266	15.034	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:37:25	Species	Zanclus_cornutus	5.474	14.032	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:37:53	Species	Zanclus_cornutus	3.792	16.686	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:55	Species	Zanclus_cornutus	5.097	14.349	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:35:06	Species	Zanclus_cornutus	6.019	14.181	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:37:50	Species	Zanclus_cornutus	4.515	14.828	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:58	Species	Zanclus_cornutus	4.336	14.198	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:25	Species	Zanclus_cornutus	3.581	20.06	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:32	Species	Zanclus_cornutus	2.314	15.185	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:17	Species	Zanclus_cornutus	4.963	13.272	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:37:39	Species	Zanclus_cornutus	3.657	13.441	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:48	Species	Zanclus_cornutus	4.236	24.396	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:52	Species	Apolemichthys_trimaculatus	4.313	16.636	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:36	Species	Apolemichthys_trimaculatus	3.048	17.76	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:39	Species	Apolemichthys_trimaculatus	5.264	15.075	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:41	Species	Apolemichthys_trimaculatus	3.989	17.128	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:29	Species	Apolemichthys_trimaculatus	2.598	15.928	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:38	Species	Apolemichthys_trimaculatus	2.126	15.362	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:10	Species	Oxycheilinus_arenatus	3.5	16.947	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:25	Species	Oxycheilinus_arenatus	1.758	14.745	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:30:02	Species	Nemateleotris_decora	2.332	6.071	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:29:12	Species	Nemateleotris_decora	3.147	6.519	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:29:01	Species	Aphareus_furca	3.457	36.982	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:42	Species	Aphareus_furca	5.112	39.946	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:29:45	Species	Aphareus_furca	4.098	29.235	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:37:45	Species	Lutjanus_kasmira	5.816	10.482	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:46	Species	Lutjanus_kasmira	5.552	20.165	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:31:13	Species	Lutjanus_kasmira	4.402	21.561	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:35	Species	Lutjanus_kasmira	5.075	12.871	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:31:20	Species	Lutjanus_kasmira	3.468	18.736	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:25	Species	Lutjanus_kasmira	4.1	16.521	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:31:26	Species	Lutjanus_kasmira	4.341	13.508	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:49	Species	Lutjanus_kasmira	5.267	16.874	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:37:30	Species	Lutjanus_kasmira	3.779	20.78	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:42	Species	Scarus_caudofasciatus	6.205	27.537	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:51	Species	Scarus_caudofasciatus	2.48	46.656	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:59	Species	Scarus_caudofasciatus	2.357	42.921	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:17	Species	Scarus_caudofasciatus	2.187	41.708	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:34	Species	Caesio_teres	2.661	13.884	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:34	Species	Caesio_teres	2.614	15.755	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:34	Species	Caesio_teres	2.598	13.427	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:53	Species	Gymnosarda_unicolor	7.336	55.668	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:50	Species	Gymnosarda_unicolor	6.367	72.81	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:32:45	Species	Genicanthus_caudovittatus	1.833	10.23	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:29	Species	Genicanthus_caudovittatus	3.66	17.033	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:31:32	Species	Genicanthus_caudovittatus	1.702	11.304	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:48	Species	Genicanthus_caudovittatus	5.124	12.028	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:30:13	Species	Genicanthus_caudovittatus	4.624	14.17	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:20	Species	Genicanthus_caudovittatus	2.491	9.48	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:31:34	Species	Genicanthus_caudovittatus	4.689	13.659	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:05	Species	Genicanthus_caudovittatus	1.835	10.61	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:32	Species	Genicanthus_caudovittatus	2.179	9.255	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:37	Species	Genicanthus_caudovittatus	4.243	14.61	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:30:45	Species	Genicanthus_caudovittatus	3.796	9.863	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:33:11	Species	Genicanthus_caudovittatus	2.736	8.422	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:37:14	Species	Genicanthus_caudovittatus	3.568	13.916	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:31:37	Species	Genicanthus_caudovittatus	2.107	10.173	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:21	Species	Genicanthus_caudovittatus	3.223	14.047	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:30:46	Species	Genicanthus_caudovittatus	1.634	11.586	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:36:27	Species	Genicanthus_caudovittatus	3.366	8.693	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:35:15	Species	Genicanthus_caudovittatus	1.958	10.788	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:31:05	Species	Genicanthus_caudovittatus	1.486	9.845	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:38:28	Species	Variola_albimarginata	4.259	24.775	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:34:45	Species	Dermatolepis_striolata	4.272	61.576	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:29:38	Species	Caranx_melampygus	6.443	47.115	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:45	Genus	Sufflamen	5.768	13.815	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:29:57	Genus	Sufflamen	5.099	15.204	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:29:26	Genus	Sufflamen	3.646	14.014	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:42	Species	Chromis_pembae	2.674	11.793	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:42	Species	Chromis_pembae	4.008	10.643	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:42	Species	Chromis_pembae	4.391	9.951	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:42	Species	Chromis_pembae	5.486	8.805	
MA_MHA_206	C53	2005	3/21/2019	44.98185	-12.73242	77	8:28:42	Species	Chromis_pembae	3.716	12.416	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:27:58	Species	Oxycheilinus_arenatus	3.755	16.25	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:20:12	Species	Genicanthus_caudovittatus	4.928	10.699	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:20:25	Species	Genicanthus_caudovittatus	3.522	13.156	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:21:32	Species	Pomacanthus_imperator	6.667	30.038	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:21:11	Familly	Labridae	2.899	4.277	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:19:54	Species	Chromis_pembae	3.675	10.761	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:20:16	Species	Chromis_pembae	3.717	11.778	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:22:31	Species	Chromis_pembae	3.906	8.937	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:19:25	Species	Bodianus_anthioides	3.668	15.245	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:19:07	Species	Nemateleotris_decora	1.844	5.319	
MA_MHA_206	C53	2021	3/21/2019	44.98185	-12.73242	77	9:19:08	Species	Nemateleotris_decora	2.035	6.649	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:57	Species	Scomberomorus_commerson	8.718	88.342	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:47:40	Species	Chaetodon_kleinii	1.655	6.587	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:47:38	Species	Chaetodon_kleinii	2.393	6.431	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:47:25	Species	Chaetodon_kleinii	0.952	8.977	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:48:01	Species	Chaetodon_kleinii	3.408	8.72	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:26	Species	Chaetodon_kleinii	1.716	8.691	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:48:21	Species	Chaetodon_kleinii	3.271	7.91	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:31	Species	Forcipiger_flavissimus	1.633	9.383	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:48:43	Species	Forcipiger_flavissimus	3.448	8.554	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:44	Species	Forcipiger_flavissimus	1.773	9.849	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:47:19	Species	Forcipiger_flavissimus	2.415	10.05	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:08	Species	Forcipiger_flavissimus	2.205	10.37	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:36	Species	Pomacanthus_imperator	1.333	37.165	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:00	Species	Cephalopholis_spiloparaea	1.503	14.364	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:46	Species	Cephalopholis_spiloparaea	1.996	13.892	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:44:01	Species	Cephalopholis_spiloparaea	2.623	10.703	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:01	Species	Cephalopholis_spiloparaea	1.539	10.22	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:48	Species	Cephalopholis_spiloparaea	2.13	12.178	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:28	Species	Cephalopholis_spiloparaea	2.289	10.075	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:58	Species	Oxycheilinus_arenatus	2.484	8.227	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:14	Species	Oxycheilinus_arenatus	3.816	9.128	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:16	Species	Naso_minor	5.252	22.573	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:40:47	Species	Naso_minor	3.731	20.378	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:48	Species	Naso_minor	4.419	22.878	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:40:47	Species	Naso_minor	4.427	18.032	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:23	Species	Naso_minor	5.076	22.221	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:48	Species	Naso_minor	5.464	20.352	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:47	Species	Naso_minor	4.92	17.979	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:43:06	Species	Sufflamen_bursa	1.427	13.582	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:43:15	Species	Sufflamen_bursa	2.571	12.697	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:08	Species	Pseudocheilinus_evanidus	1.542	5.783	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:40:56	Familly	Pomacentridae	1.916	4.447	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:40:54	Familly	Pomacentridae	2.472	4.093	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:40:54	Familly	Pomacentridae	2.403	3.791	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:48	Species	Aprion_virescens	6.278	71.86	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:40:59	Familly	Balistidae	5.574	9.681	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:40:47	Familly	Balistidae	3.251	12.536	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:38	Species	Aphareus_furca	1.947	14.106	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:32	Species	Aphareus_furca	3.651	13.708	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:45	Species	Aphareus_furca	1.331	15.46	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:48	Species	Aphareus_furca	1.883	15.063	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:15	Species	Variola_albimarginata	5.852	26.591	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:33	Species	Parupeneus_macronemus	1.576	7.177	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:50	Species	Parupeneus_macronemus	2.202	7.221	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:48:43	Species	Parupeneus_macronemus	3.769	6.969	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:48:50	Species	Parupeneus_macronemus	3.717	6.46	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:36	Species	Parupeneus_macronemus	1.526	7.632	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:51	Species	Parupeneus_macronemus	1.491	8.611	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:50	Species	Parupeneus_macronemus	2.068	7.738	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:50	Species	Parupeneus_macronemus	2.122	7.648	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:58	Species	Parupeneus_macronemus	3.076	5.356	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:50	Species	Parupeneus_macronemus	2.146	5.964	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:47:57	Species	Parupeneus_macronemus	1.635	6.645	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:38	Species	Parupeneus_macronemus	1.729	4.813	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:54	Species	Parupeneus_macronemus	1.892	8.426	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:47:52	Species	Parupeneus_macronemus	1.294	7.035	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:35	Species	Parupeneus_macronemus	2.952	6.481	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:33	Species	Parupeneus_macronemus	1.486	8.303	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:38	Species	Parupeneus_macronemus	2.208	6.864	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:55	Species	Parupeneus_macronemus	2.504	6.552	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:24	Species	Parupeneus_macronemus	2.386	12.736	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:51	Species	Parupeneus_macronemus	2.303	7.415	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:39	Species	Parupeneus_macronemus	1.683	12.231	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:42:19	Species	Parupeneus_macronemus	3.582	7.926	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:03	Species	Parupeneus_macronemus	2.557	6.912	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:48:27	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.394	12.084	Impossible to differenciate among these 3 species
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:49:22	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.787	11.204	Impossible to differenciate among these 3 species
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:48:51	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	2.737	9.247	Impossible to differenciate among these 3 species
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:55	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.628	9.696	Impossible to differenciate among these 3 species
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:57	Species	Xanthichthys_auromarginatus	5.45	15.759	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:42	Species	Xanthichthys_auromarginatus	4.874	15.411	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:57	Species	Xanthichthys_auromarginatus	4.409	12.185	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:44:44	Genus	Cephalopholis	3.864	8.446	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:44:10	Genus	Cephalopholis	3.678	13.054	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:41:01	Genus	Cephalopholis	3.417	10.689	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:26	Species	Oxycheilinus_digramma	3.002	23.498	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:45:46	Species	Oxycheilinus_digramma	2.572	19.625	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:58	Species	Balistapus_undulatus	4.028	9.966	
MA_MHA_205	C54	2006	3/21/2019	44.98302	-12.73276	62	8:46:19	Species	Balistapus_undulatus	3.355	14.946	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:51	Species	Naso_minor	4.214	17.996	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:40	Species	Naso_minor	5.536	19.431	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:35:01	Species	Naso_minor	3.652	20.959	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:35:14	Species	Naso_minor	6.417	25.926	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:59	Species	Naso_minor	5.75	23.018	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:49	Species	Naso_minor	6.091	21.344	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:49	Species	Naso_minor	6.206	18.391	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:49	Species	Naso_minor	6.181	19.359	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:54	Species	Naso_minor	2.428	22.071	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:59	Species	Naso_minor	3.504	21.638	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:42:11	Species	Chaetodon_kleinii	4.297	7.472	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:25	Species	Chaetodon_kleinii	4.34	9.709	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:41:12	Species	Chaetodon_kleinii	3.009	8.271	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:41:12	Species	Chaetodon_kleinii	2.541	8.727	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:43	Species	Chaetodon_kleinii	1.461	8.493	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:59	Species	Chaetodon_kleinii	1.14	8.245	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:42:11	Species	Chaetodon_kleinii	4.039	6.05	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:13	Species	Chaetodon_kleinii	2.54	8.659	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:35:26	Species	Parupeneus_macronemus	3.22	7.443	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:35:19	Species	Odonus_niger	4.471	17.777	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:40:01	Species	Odonus_niger	4.562	11.556	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:54	Species	Odonus_niger	2.109	12.615	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:39:35	Genus	Oxycheilinus	2.336	17.312	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:39:21	Genus	Oxycheilinus	3.77	16.423	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:48	Genus	Xanthichthys	4.564	14.563	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:35:09	Genus	Xanthichthys	5.145	12.94	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:13	Species	Chromis_agilis	1.237	5.208	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:14	Species	Chromis_agilis	1.899	5.025	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:14	Species	Chromis_agilis	2.86	4.919	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:15	Species	Chromis_agilis	1.754	4.229	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:17	Species	Chromis_agilis	2.597	4.876	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:41:41	Species	Centropyge_multispinis	3.539	6.054	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:37:12	Species	Sufflamen_bursa	4.309	14.273	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:36:55	Species	Sufflamen_bursa	1.491	13.904	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:38:59	Species	Cephalopholis_spiloparaea	3.352	10.558	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:39:52	Species	Cephalopholis_spiloparaea	3.936	10.362	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:33:24	Species	Cephalopholis_spiloparaea	3.551	12.339	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:32:22	Species	Cephalopholis_spiloparaea	2.626	10.165	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:34:32	Species	Cephalopholis_spiloparaea	5.728	8.878	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:35:46	Species	Cephalopholis_spiloparaea	1.913	9.571	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:40:07	Species	Carcharhinus_amblyrhynchos	7.964	105.485	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:38:32	Species	Carcharhinus_amblyrhynchos	9.051	99.222	
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:37:11	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	3.352	8.453	Impossible to differenciate among these 3 species
MA_MHA_205	C54	2020	3/21/2019	44.98302	-12.73276	62	9:33:33	Unknown	Acanthurus_nigrofuscus.or.Ctenochaetus_striatus.or.Ctenochaetus_binotatus	1.256	11.394	Impossible to differenciate among these 3 species
